dep,hs4,local_product_exportations,local_total_exportations,world_product_exportations,world_total_exportations,local_rca,rca_norm
43,3912,8875882,12435228223,5617379756,17160008181348,2.1804,0.0007677
43,7212,7141078,12435228223,4512271416,17160008181348,2.1839,0.0007690
43,4419,2250929,12435228223,1405442984,17160008181348,2.2101,0.0007782
43,1522,195579,12435228223,120859825,17160008181348,2.2331,0.0007863
43,2002,6909805,12435228223,4244592939,17160008181348,2.2464,0.0007910
43,6602,332649,12435228223,203385125,17160008181348,2.2570,0.0007947
43,7205,4068869,12435228223,2356981766,17160008181348,2.3822,0.0008388
43,4905,354721,12435228223,203111187,17160008181348,2.4100,0.0008486
43,1103,1869796,12435228223,1062573366,17160008181348,2.4283,0.0008550
43,5307,794892,12435228223,450641618,17160008181348,2.4341,0.0008571
43,6113,2002439,12435228223,1131862584,17160008181348,2.4413,0.0008596
43,5806,7514760,12435228223,4223078724,17160008181348,2.4556,0.0008646
43,5306,794892,12435228223,443471177,17160008181348,2.4735,0.0008709
43,4015,13571442,12435228223,7569677884,17160008181348,2.4741,0.0008711
43,2824,309752,12435228223,171034167,17160008181348,2.4992,0.0008800
43,3905,8875882,12435228223,4834990177,17160008181348,2.5333,0.0008920
43,6216,2002439,12435228223,1081555872,17160008181348,2.5549,0.0008996
43,1102,1869796,12435228223,1000324549,17160008181348,2.5794,0.0009082
43,2619,964920,12435228223,514342652,17160008181348,2.5888,0.0009115
43,1502,2324359,12435228223,1230111972,17160008181348,2.6075,0.0009181
43,7608,4388093,12435228223,2306714358,17160008181348,2.6251,0.0009243
43,7301,4068869,12435228223,2136983165,17160008181348,2.6275,0.0009251
43,5002,794892,12435228223,412755924,17160008181348,2.6575,0.0009357
43,7226,7141078,12435228223,3704185373,17160008181348,2.6603,0.0009367
43,5511,794892,12435228223,410203103,17160008181348,2.6741,0.0009416
43,4201,3243728,12435228223,1648918019,17160008181348,2.7146,0.0009558
43,7221,4068869,12435228223,2052546956,17160008181348,2.7355,0.0009632
43,2933,158902230,12435228223,79319794836,17160008181348,2.7645,0.0009734
43,1212,2121059,12435228223,1044899155,17160008181348,2.8012,0.0009863
43,8303,2403048,12435228223,1153983236,17160008181348,2.8736,0.0010118
43,2007,6913440,12435228223,3306157685,17160008181348,2.8856,0.0010160
43,8109,964920,12435228223,457148983,17160008181348,2.9127,0.0010256
43,1518,6234422,12435228223,2951051063,17160008181348,2.9153,0.0010265
43,3920,123946349,12435228223,58320021980,17160008181348,2.9328,0.0010326
43,7408,42812636,12435228223,19938287429,17160008181348,2.9631,0.0010433
43,4005,13571442,12435228223,6245650503,17160008181348,2.9986,0.0010558
43,9030,54421442,12435228223,24957928648,17160008181348,3.0090,0.0010595
43,7014,1344210,12435228223,612551608,17160008181348,3.0282,0.0010663
43,7104,4214003,12435228223,1907414742,17160008181348,3.0487,0.0010735
43,9601,332649,12435228223,147677427,17160008181348,3.1084,0.0010945
43,5109,794892,12435228223,352832316,17160008181348,3.1089,0.0010947
43,5506,794892,12435228223,352593390,17160008181348,3.1110,0.0010954
43,4010,13571442,12435228223,5983772937,17160008181348,3.1298,0.0011020
43,3504,6234422,12435228223,2731576949,17160008181348,3.1495,0.0011090
43,9307,136960,12435228223,59867525,17160008181348,3.1569,0.0011116
43,9508,3902987,12435228223,1684531384,17160008181348,3.1973,0.0011258
43,8406,11319917,12435228223,4799525870,17160008181348,3.2547,0.0011460
43,1503,195579,12435228223,82014785,17160008181348,3.2907,0.0011587
43,9026,54421442,12435228223,22772464607,17160008181348,3.2978,0.0011612
43,8805,4563285,12435228223,1871763283,17160008181348,3.3643,0.0011846
43,5904,853310,12435228223,343146753,17160008181348,3.4316,0.0012083
43,8442,3928072,12435228223,1558508953,17160008181348,3.4780,0.0012246
43,8526,54421442,12435228223,21473139120,17160008181348,3.4973,0.0012314
43,1603,670995,12435228223,262054169,17160008181348,3.5334,0.0012441
43,8305,2403048,12435228223,938360048,17160008181348,3.5339,0.0012443
43,4414,2250929,12435228223,863061906,17160008181348,3.5990,0.0012672
43,5207,794892,12435228223,303861368,17160008181348,3.6099,0.0012711
43,5902,7514760,12435228223,2864872714,17160008181348,3.6197,0.0012745
43,4206,332649,12435228223,124483916,17160008181348,3.6875,0.0012984
43,4504,2250929,12435228223,829764984,17160008181348,3.7434,0.0013181
43,5606,1586167,12435228223,581494544,17160008181348,3.7642,0.0013254
43,3817,6234422,12435228223,2284275255,17160008181348,3.7663,0.0013261
43,9702,1710505,12435228223,625735863,17160008181348,3.7722,0.0013282
43,406,84609152,12435228223,30802570602,17160008181348,3.7905,0.0013346
43,3821,6234422,12435228223,2220595342,17160008181348,3.8743,0.0013642
43,4503,2250929,12435228223,799021200,17160008181348,3.8875,0.0013688
43,708,4516468,12435228223,1602805826,17160008181348,3.8885,0.0013692
43,3823,157823319,12435228223,55677108893,17160008181348,3.9116,0.0013773
43,208,2324359,12435228223,814072744,17160008181348,3.9401,0.0013873
43,813,6909805,12435228223,2375850119,17160008181348,4.0134,0.0014131
43,2902,157823319,12435228223,53887180667,17160008181348,4.0416,0.0014231
43,5310,590193,12435228223,200145163,17160008181348,4.0692,0.0014328
43,1106,1869796,12435228223,631563839,17160008181348,4.0855,0.0014385
43,7116,4172873,12435228223,1403202647,17160008181348,4.1037,0.0014449
43,6215,2002439,12435228223,670657056,17160008181348,4.1202,0.0014508
43,5004,794892,12435228223,262882855,17160008181348,4.1726,0.0014692
43,5802,590193,12435228223,190733647,17160008181348,4.2700,0.0015035
43,8310,2403048,12435228223,773700010,17160008181348,4.2860,0.0015091
43,5001,16254,12435228223,5210609,17160008181348,4.3046,0.0015157
43,4008,13571442,12435228223,4274303343,17160008181348,4.3815,0.0015428
43,2001,6909805,12435228223,2078865334,17160008181348,4.5867,0.0016150
43,511,9344444,12435228223,2796718647,17160008181348,4.6107,0.0016235
43,5203,794892,12435228223,237569651,17160008181348,4.6172,0.0016257
43,8522,6691126,12435228223,1985597535,17160008181348,4.6502,0.0016374
43,9107,1351653,12435228223,400474969,17160008181348,4.6575,0.0016399
43,3503,6235322,12435228223,1828397544,17160008181348,4.7060,0.0016570
43,5202,1759812,12435228223,487105029,17160008181348,4.9855,0.0017554
43,5303,794892,12435228223,214072029,17160008181348,5.1240,0.0018042
43,3810,6234422,12435228223,1673052908,17160008181348,5.1422,0.0018106
43,4004,964920,12435228223,256191172,17160008181348,5.1975,0.0018300
43,3913,8875882,12435228223,2337876022,17160008181348,5.2391,0.0018447
43,7101,4215936,12435228223,1109939201,17160008181348,5.2415,0.0018456
43,1007,4516468,12435228223,1178440537,17160008181348,5.2888,0.0018622
43,8540,6576628,12435228223,1713147273,17160008181348,5.2975,0.0018653
43,7418,2795218,12435228223,727308450,17160008181348,5.3035,0.0018674
43,9110,1351653,12435228223,351124953,17160008181348,5.3121,0.0018704
43,9106,1351653,12435228223,350562955,17160008181348,5.3206,0.0018734
43,1501,2350341,12435228223,605616502,17160008181348,5.3555,0.0018857
43,1505,794892,12435228223,202060466,17160008181348,5.4286,0.0019114
43,4102,2324359,12435228223,588445626,17160008181348,5.4508,0.0019193
43,3702,6234422,12435228223,1576512198,17160008181348,5.4571,0.0019215
43,5505,964920,12435228223,242025048,17160008181348,5.5017,0.0019372
43,8440,3902987,12435228223,960695261,17160008181348,5.6063,0.0019740
43,2305,195579,12435228223,47712533,17160008181348,5.6566,0.0019917
43,7402,42812636,12435228223,10413891810,17160008181348,5.6731,0.0019975
43,4601,2250929,12435228223,537273555,17160008181348,5.7814,0.0020356
43,2905,157823319,12435228223,37035277749,17160008181348,5.8806,0.0020706
43,209,2350341,12435228223,548808213,17160008181348,5.9098,0.0020809
43,4417,2250929,12435228223,510405416,17160008181348,6.0857,0.0021428
43,402,84609152,12435228223,18574939214,17160008181348,6.2857,0.0022132
43,1202,11426273,12435228223,2483663620,17160008181348,6.3486,0.0022354
43,3820,6234422,12435228223,1347767596,17160008181348,6.3833,0.0022476
43,3921,123946349,12435228223,26788336232,17160008181348,6.3849,0.0022481
43,7114,4172873,12435228223,883335392,17160008181348,6.5189,0.0022953
43,7609,4388093,12435228223,918697167,17160008181348,6.5912,0.0023208
43,3917,123946349,12435228223,25900063335,17160008181348,6.6038,0.0023252
43,3502,6905417,12435228223,1435236896,17160008181348,6.6394,0.0023378
43,205,2324359,12435228223,483043649,17160008181348,6.6402,0.0023380
43,6504,2002439,12435228223,415132637,17160008181348,6.6563,0.0023437
43,8210,2403048,12435228223,493233085,17160008181348,6.7232,0.0023673
43,4302,6659666,12435228223,1362267900,17160008181348,6.7461,0.0023753
43,7409,42812636,12435228223,8627393875,17160008181348,6.8479,0.0024112
43,1008,4516468,12435228223,908505512,17160008181348,6.8602,0.0024155
43,4103,2340613,12435228223,467080256,17160008181348,6.9152,0.0024349
43,2707,157823319,12435228223,31299911357,17160008181348,6.9581,0.0024500
43,2307,92357,12435228223,18231449,17160008181348,6.9906,0.0024614
43,2003,6909805,12435228223,1347367325,17160008181348,7.0769,0.0024918
43,4304,481857,12435228223,93173996,17160008181348,7.1365,0.0025128
43,6406,43178825,12435228223,8323078121,17160008181348,7.1590,0.0025207
43,7001,2309130,12435228223,436164047,17160008181348,7.3057,0.0025724
43,4101,2324359,12435228223,422880318,17160008181348,7.5849,0.0026707
43,1204,4516468,12435228223,805353904,17160008181348,7.7388,0.0027249
43,5204,794892,12435228223,140079080,17160008181348,7.8307,0.0027572
43,2901,157823319,12435228223,27604698246,17160008181348,7.8895,0.0027779
43,8007,2403048,12435228223,411673525,17160008181348,8.0551,0.0028363
43,1004,4516468,12435228223,768916828,17160008181348,8.1056,0.0028540
43,3914,8875882,12435228223,1505328360,17160008181348,8.1366,0.0028649
43,3407,6234422,12435228223,1023372224,17160008181348,8.4067,0.0029600
43,5807,7514760,12435228223,1201469476,17160008181348,8.6311,0.0030391
43,9029,54630295,12435228223,8619476690,17160008181348,8.7461,0.0030796
43,7411,42812636,12435228223,6722398353,17160008181348,8.7884,0.0030944
43,9113,11197377,12435228223,1757781291,17160008181348,8.7905,0.0030952
43,7603,4388093,12435228223,686808901,17160008181348,8.8167,0.0031044
43,7410,42812636,12435228223,6671868327,17160008181348,8.8550,0.0031179
43,9015,54960003,12435228223,8480514720,17160008181348,8.9431,0.0031489
43,3819,6234422,12435228223,927556593,17160008181348,9.2751,0.0032658
43,4107,6659666,12435228223,988488355,17160008181348,9.2970,0.0032735
43,2308,6909805,12435228223,1022507169,17160008181348,9.3253,0.0032835
43,6507,2002439,12435228223,293872034,17160008181348,9.4030,0.0033108
43,9028,54421442,12435228223,7919414375,17160008181348,9.4829,0.0033390
43,5811,1586167,12435228223,228500683,17160008181348,9.5791,0.0033728
43,7806,2403048,12435228223,344338218,17160008181348,9.6303,0.0033909
43,7407,42812636,12435228223,6103959592,17160008181348,9.6789,0.0034080
43,7206,4068869,12435228223,579529624,17160008181348,9.6886,0.0034114
43,9014,54421442,12435228223,7656020085,17160008181348,9.8091,0.0034538
43,4105,6659666,12435228223,924071745,17160008181348,9.9451,0.0035017
43,5406,794892,12435228223,109251298,17160008181348,10.0403,0.0035352
43,6603,2583578,12435228223,354257018,17160008181348,10.0639,0.0035436
43,8304,2403048,12435228223,327991501,17160008181348,10.1103,0.0035599
43,510,2324359,12435228223,315271122,17160008181348,10.1738,0.0035822
43,9614,2583578,12435228223,345238552,17160008181348,10.3268,0.0036361
43,9604,332649,12435228223,42699177,17160008181348,10.7505,0.0037853
43,9104,1351653,12435228223,171037763,17160008181348,10.9053,0.0038398
43,506,2324359,12435228223,292373904,17160008181348,10.9705,0.0038628
43,8002,964920,12435228223,120328004,17160008181348,11.0659,0.0038964
43,405,84609152,12435228223,10475307007,17160008181348,11.1459,0.0039245
43,2922,158902230,12435228223,19503339908,17160008181348,11.2431,0.0039587
43,5906,13571442,12435228223,1604275624,17160008181348,11.6738,0.0041104
43,5005,794892,12435228223,91798946,17160008181348,11.9491,0.0042073
43,7015,1344210,12435228223,154354810,17160008181348,12.0174,0.0042314
43,5803,590193,12435228223,67140034,17160008181348,12.1304,0.0042712
43,5308,794892,12435228223,90105662,17160008181348,12.1736,0.0042864
43,6506,31297052,12435228223,3512048369,17160008181348,12.2972,0.0043299
43,5907,7514760,12435228223,839589124,17160008181348,12.3513,0.0043489
43,7105,4172873,12435228223,463520748,17160008181348,12.4231,0.0043742
43,401,84609152,12435228223,9324274008,17160008181348,12.5218,0.0044090
43,7412,42812636,12435228223,4703169007,17160008181348,12.5616,0.0044230
43,6213,2002439,12435228223,218865102,17160008181348,12.6254,0.0044455
43,9103,1351653,12435228223,145219952,17160008181348,12.8441,0.0045225
43,4501,2251225,12435228223,241255341,17160008181348,12.8767,0.0045340
43,8801,660298,12435228223,70043839,17160008181348,13.0087,0.0045804
43,3703,6234422,12435228223,655107839,17160008181348,13.1325,0.0046240
43,8410,11319917,12435228223,1169359843,17160008181348,13.3585,0.0047036
43,7011,1344210,12435228223,138707833,17160008181348,13.3730,0.0047087
43,2934,158902230,12435228223,16139850272,17160008181348,13.5861,0.0047837
43,9025,55647870,12435228223,5627105016,17160008181348,13.6467,0.0048051
43,2915,157823319,12435228223,15646727577,17160008181348,13.9191,0.0049010
43,711,6909805,12435228223,685023971,17160008181348,13.9195,0.0049011
43,4106,6659666,12435228223,654642598,17160008181348,14.0382,0.0049429
43,2917,157823319,12435228223,15505426331,17160008181348,14.0460,0.0049456
43,7316,2403048,12435228223,235328853,17160008181348,14.0913,0.0049616
43,2909,157823319,12435228223,14802743163,17160008181348,14.7127,0.0051804
43,5003,964920,12435228223,89886816,17160008181348,14.8135,0.0052159
43,4404,3557738,12435228223,326413774,17160008181348,15.0407,0.0052959
43,502,2324359,12435228223,198444435,17160008181348,16.1632,0.0056911
43,5604,7514760,12435228223,617542433,17160008181348,16.7924,0.0059127
43,4406,3557738,12435228223,291924290,17160008181348,16.8177,0.0059216
43,4014,13571442,12435228223,1106649280,17160008181348,16.9231,0.0059587
43,5910,7514760,12435228223,577715709,17160008181348,17.9500,0.0063203
43,1213,4516468,12435228223,342660118,17160008181348,18.1886,0.0064043
43,507,2324359,12435228223,172906288,17160008181348,18.5505,0.0065317
43,9605,3243728,12435228223,237846470,17160008181348,18.8196,0.0066265
43,1702,85329680,12435228223,6250445591,17160008181348,18.8388,0.0066332
43,1002,4516468,12435228223,330780080,17160008181348,18.8418,0.0066343
43,5901,7514760,12435228223,548366444,17160008181348,18.9107,0.0066586
43,5103,1759812,12435228223,128391851,17160008181348,18.9144,0.0066598
43,8804,4352059,12435228223,304919735,17160008181348,19.6958,0.0069350
43,9109,1351653,12435228223,94587758,17160008181348,19.7194,0.0069433
43,2916,157823319,12435228223,10983812177,17160008181348,19.8281,0.0069816
43,2903,157823319,12435228223,10953105378,17160008181348,19.8837,0.0070012
43,2921,157823319,12435228223,10109934322,17160008181348,21.5420,0.0075850
43,5808,7514760,12435228223,468636669,17160008181348,22.1280,0.0077914
43,8107,964920,12435228223,58357448,17160008181348,22.8170,0.0080340
43,9012,54421442,12435228223,3097680011,17160008181348,24.2436,0.0085363
43,2207,157823319,12435228223,8618587187,17160008181348,25.2696,0.0088976
43,2932,158902230,12435228223,8599889311,17160008181348,25.4977,0.0089779
43,5909,7514760,12435228223,400775332,17160008181348,25.8749,0.0091107
43,403,84609152,12435228223,4474169356,17160008181348,26.0957,0.0091884
43,2918,158902230,12435228223,8094785487,17160008181348,27.0887,0.0095381
43,9033,54421442,12435228223,2741646969,17160008181348,27.3919,0.0096448
43,404,84609152,12435228223,4191292247,17160008181348,27.8569,0.0098086
43,2907,157823319,12435228223,7562475813,17160008181348,28.7986,0.0101401
43,2929,157823319,12435228223,7450697891,17160008181348,29.2306,0.0102922
43,2924,158902230,12435228223,7353203834,17160008181348,29.8207,0.0105000
43,3916,123946349,12435228223,5707565019,17160008181348,29.9672,0.0105516
43,9024,54421442,12435228223,2501568865,17160008181348,30.0207,0.0105704
43,2931,157823319,12435228223,7251493867,17160008181348,30.0336,0.0105750
43,5405,482014,12435228223,21997020,17160008181348,30.2385,0.0106471
43,9615,31365012,12435228223,1415680839,17160008181348,30.5734,0.0107650
43,2914,157823319,12435228223,7092617176,17160008181348,30.7064,0.0108119
43,3813,6234422,12435228223,279218698,17160008181348,30.8117,0.0108489
43,5507,794892,12435228223,35126845,17160008181348,31.2272,0.0109952
43,2930,157823319,12435228223,6861881241,17160008181348,31.7389,0.0111754
43,9017,54751150,12435228223,2378364569,17160008181348,31.7672,0.0111854
43,4007,13571442,12435228223,566596395,17160008181348,33.0534,0.0116383
43,2926,157823319,12435228223,6382986176,17160008181348,34.1202,0.0120139
43,4502,2250929,12435228223,81626974,17160008181348,38.0533,0.0133987
43,4003,13571442,12435228223,472027535,17160008181348,39.6755,0.0139699
43,4012,74218571,12435228223,2577397154,17160008181348,39.7370,0.0139916
43,812,6909805,12435228223,233778644,17160008181348,40.7873,0.0143614
43,3507,157823319,12435228223,5255563042,17160008181348,41.4396,0.0145911
43,5302,794892,12435228223,25969953,17160008181348,42.2377,0.0148721
43,5605,7514760,12435228223,241976201,17160008181348,42.8555,0.0150896
43,9112,1351653,12435228223,41167773,17160008181348,45.3077,0.0159530
43,5113,590193,12435228223,16922315,17160008181348,48.1280,0.0169461
43,7406,42812636,12435228223,1183674872,17160008181348,49.9118,0.0175742
43,6308,4352059,12435228223,108491152,17160008181348,55.3559,0.0194911
43,6501,2002439,12435228223,48994131,17160008181348,56.4000,0.0198587
43,7401,42812636,12435228223,1030613584,17160008181348,57.3244,0.0201842
43,2910,157823319,12435228223,3797439427,17160008181348,57.3514,0.0201937
43,4405,3557738,12435228223,84634989,17160008181348,58.0080,0.0204249
43,4017,13571442,12435228223,278904196,17160008181348,67.1482,0.0236432
43,3501,90844474,12435228223,1782283475,17160008181348,70.3373,0.0247661
43,3802,164057741,12435228223,2622448356,17160008181348,86.3284,0.0303966
43,5006,794892,12435228223,11904507,17160008181348,92.1426,0.0324438
43,4013,73253651,12435228223,1092769189,17160008181348,92.5049,0.0325714
43,2912,157823319,12435228223,2343264253,17160008181348,92.9423,0.0327254
43,2906,157823319,12435228223,2337568055,17160008181348,93.1688,0.0328052
43,814,6909805,12435228223,101988275,17160008181348,93.4930,0.0329193
43,2904,157823319,12435228223,2059976596,17160008181348,105.7238,0.0372258
43,2942,157823319,12435228223,1810825729,17160008181348,120.2703,0.0423477
43,5805,4352059,12435228223,49670513,17160008181348,120.9093,0.0425728
43,2939,158902230,12435228223,1756541923,17160008181348,124.8347,0.0439549
43,6502,2002439,12435228223,21482389,17160008181348,128.6295,0.0452910
43,2920,157823319,12435228223,1643207113,17160008181348,132.5387,0.0466675
43,3806,157823319,12435228223,1444015921,17160008181348,150.8214,0.0531049
43,2925,157823319,12435228223,1420495007,17160008181348,153.3187,0.0539842
43,9016,54421442,12435228223,487265971,17160008181348,154.1231,0.0542675
43,4402,157823319,12435228223,1322144093,17160008181348,164.7237,0.0580000
43,2928,157823319,12435228223,1257198196,17160008181348,173.2332,0.0609962
43,5104,794892,12435228223,5670143,17160008181348,193.4541,0.0681161
43,5110,794892,12435228223,5408972,17160008181348,202.7949,0.0714051
43,7405,42812636,12435228223,279258582,17160008181348,211.5579,0.0744905
43,4006,86825093,12435228223,552050322,17160008181348,217.0353,0.0764191
43,2919,157823319,12435228223,907270609,17160008181348,240.0480,0.0845220
43,5908,7514760,12435228223,39449877,17160008181348,262.8653,0.0925561
43,5809,7514760,12435228223,33256405,17160008181348,311.8197,0.1097932
43,2927,157823319,12435228223,595204013,17160008181348,365.9056,0.1288371
43,2908,157823319,12435228223,589139319,17160008181348,369.6723,0.1301634
43,3804,157823319,12435228223,429967647,17160008181348,506.5229,0.1783491
43,3805,157823319,12435228223,385902988,17160008181348,564.3607,0.1987141
43,3803,157823319,12435228223,245506691,17160008181348,887.0979,0.3123514
43,3807,157823319,12435228223,173210761,17160008181348,1257.3611,0.4427228
43,2913,157823319,12435228223,82153898,17160008181348,2650.9817,0.9334232
43,2911,157823319,12435228223,76684355,17160008181348,2840.0640,1.0000000
